match_id,url
1955812,https://www.whoscored.com/matches/1955812/live/brazil-brasileir%C3%A3o-2026-coritiba-fluminense
1955794,https://www.whoscored.com/matches/1955794/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-botafogo-rj
1955818,https://www.whoscored.com/matches/1955818/live/brazil-brasileir%C3%A3o-2026-chapecoense-af-vitoria
1955806,https://www.whoscored.com/matches/1955806/live/brazil-brasileir%C3%A3o-2026-atletico-mg-athletico-paranaense
1955791,https://www.whoscored.com/matches/1955791/live/brazil-brasileir%C3%A3o-2026-flamengo-santos-fc
1955800,https://www.whoscored.com/matches/1955800/live/brazil-brasileir%C3%A3o-2026-corinthians-internacional
1955815,https://www.whoscored.com/matches/1955815/live/brazil-brasileir%C3%A3o-2026-bahia-palmeiras
1955804,https://www.whoscored.com/matches/1955804/live/brazil-brasileir%C3%A3o-2026-mirassol-red-bull-bragantino
1955809,https://www.whoscored.com/matches/1955809/live/brazil-brasileir%C3%A3o-2026-gremio-remo
1955845,https://www.whoscored.com/matches/1955845/live/brazil-brasileir%C3%A3o-2026-vitoria-sao-paulo
1955848,https://www.whoscored.com/matches/1955848/live/brazil-brasileir%C3%A3o-2026-remo-vasco-da-gama
1955833,https://www.whoscored.com/matches/1955833/live/brazil-brasileir%C3%A3o-2026-mirassol-bahia
1955827,https://www.whoscored.com/matches/1955827/live/brazil-brasileir%C3%A3o-2026-santos-fc-atletico-mg
1955839,https://www.whoscored.com/matches/1955839/live/brazil-brasileir%C3%A3o-2026-internacional-gremio
1955842,https://www.whoscored.com/matches/1955842/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-chapecoense-af
1955824,https://www.whoscored.com/matches/1955824/live/brazil-brasileir%C3%A3o-2026-botafogo-rj-coritiba
1955821,https://www.whoscored.com/matches/1955821/live/brazil-brasileir%C3%A3o-2026-fluminense-flamengo
1955830,https://www.whoscored.com/matches/1955830/live/brazil-brasileir%C3%A3o-2026-corinthians-palmeiras
1955836,https://www.whoscored.com/matches/1955836/live/brazil-brasileir%C3%A3o-2026-cruzeiro-red-bull-bragantino
1955854,https://www.whoscored.com/matches/1955854/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-sao-paulo
1955878,https://www.whoscored.com/matches/1955878/live/brazil-brasileir%C3%A3o-2026-chapecoense-af-botafogo-rj
